15 04 2017, 0.00, 21.42
16 04 2017, 0.00, 23.34
17 04 2017, 0.00, 19.11
18 04 2017, 0.00, 19.38
19 04 2017, 337.84, 38.36
20 04 2017, 423.64, 31.77
21 04 2017, 0.05, 15.89
22 04 2017, 0.60, 20.58
23 04 2017, 0.00, 28.04
24 04 2017, 519.50, 29.97
25 04 2017, 36.65, 20.15
26 04 2017, 2.57, 16.07
27 04 2017, 23.79, 16.58
28 04 2017, 2.41, 15.19
29 04 2017, 0.00, 17.04
30 04 2017, 0.64, 16.96
01 05 2017, 26.75, 17.01
02 05 2017, 0.00, 13.13
03 05 2017, 0.05, 10.80
04 05 2017, 0.00, 9.87
05 05 2017, 0.00, 12.59
06 05 2017, 0.00, 8.97
07 05 2017, 0.15, 11.22
08 05 2017, 0.00, 10.55
09 05 2017, 0.00, 11.36
10 05 2017, 0.00, 9.31
11 05 2017, 0.00, 8.73
12 05 2017, 0.00, 11.97
13 05 2017, 0.00, 11.68
14 05 2017, 0.00, 15.11
15 05 2017, 0.00, 17.70
16 05 2017, 0.00, 22.21
17 05 2017, 16.95, 23.85
18 05 2017, 2.63, 24.63
19 05 2017, 138.17, 20.72
20 05 2017, 9.18, 23.89
21 05 2017, 0.00, 15.00
22 05 2017, 294.27, 27.48
23 05 2017, 116.12, 20.15
24 05 2017, 0.54, 15.67
25 05 2017, 115.62, 21.64
26 05 2017, 0.00, 13.79
27 05 2017, 165.94, 16.51
28 05 2017, 14.39, 13.60
29 05 2017, 7.64, 20.06
30 05 2017, 0.00, 11.40
31 05 2017, 0.00, 9.87
01 06 2017, 0.00, 8.23
02 06 2017, 0.00, 8.30
03 06 2017, 0.00, 7.23
04 06 2017, 0.00, 20.82
05 06 2017, 8.35, 15.61
06 06 2017, 0.00, 10.02
07 06 2017, 0.00, 8.70
08 06 2017, 0.00, 13.37
09 06 2017, 2.33, 14.96
10 06 2017, 0.00, 11.77
11 06 2017, 0.00, 14.19
12 06 2017, 29.23, 16.76
13 06 2017, 0.00, 13.43
14 06 2017, 0.00, 12.61
15 06 2017, 0.00, 15.22
16 06 2017, 18.06, 21.34
17 06 2017, 0.00, 16.59
19 06 2017, 0.00, 10.74
20 06 2017, 0.00, 9.65
21 06 2017, 0.00, 11.22
22 06 2017, 0.00, 11.02
23 06 2017, 0.00, 14.22
24 06 2017, 18.92, 16.32
25 06 2017, 20.82, 13.54
26 06 2017, 22.46, 15.46
27 06 2017, 9.73, 16.91
28 06 2017, 0.13, 17.61
29 06 2017, 48.50, 18.39
30 06 2017, 0.00, 10.38
01 07 2017, 0.00, 10.67
02 07 2017, 0.00, 12.08
03 07 2017, 66.57, 19.88
04 07 2017, 150.30, 20.33
05 07 2017, 14.39, 13.30
06 07 2017, 28.89, 13.90
07 07 2017, 38.86, 13.28
08 07 2017, 138.25, 18.54
09 07 2017, 22.08, 13.40
10 07 2017, 20.66, 14.36
11 07 2017, 0.00, 12.02
12 07 2017, 0.00, 15.77
13 07 2017, 21.41, 24.06
14 07 2017, 50.64, 12.43
15 07 2017, 0.92, 13.59
16 07 2017, 0.00, 21.38
17 07 2017, 153.98, 16.27
18 07 2017, 151.05, 17.56
19 07 2017, 0.00, 10.00
20 07 2017, 0.00, 8.31
21 07 2017, 0.00, 13.09
23 07 2017, 25.03, 15.31
24 07 2017, 0.00, 16.03
25 07 2017, 49.06, 17.20
26 07 2017, 0.00, 10.81
27 07 2017, 45.55, 12.27
28 07 2017, 0.00, 12.68
29 07 2017, 39.96, 21.54
30 07 2017, 0.74, 12.81
31 07 2017, 40.98, 14.03
01 08 2017, 0.00, 8.77
02 08 2017, 0.00, 19.12
03 08 2017, 0.11, 13.89
04 08 2017, 201.49, 14.98
05 08 2017, 35.31, 18.37
06 08 2017, 101.55, 11.43
07 08 2017, 10.27, 13.44
08 08 2017, 0.00, 16.08
09 08 2017, 0.00, 10.70
10 08 2017, 182.17, 17.79
11 08 2017, 0.00, 12.76
12 08 2017, 0.00, 8.25
13 08 2017, 0.00, 12.16
14 08 2017, 0.00, 29.81
15 08 2017, 204.98, 20.01
16 08 2017, 166.70, 19.60
17 08 2017, 115.73, 12.77
18 08 2017, 10.96, 11.04
19 08 2017, 0.00, 9.79
20 08 2017, 0.00, 18.98
21 08 2017, 0.00, 14.94
22 08 2017, 30.69, 12.08
23 08 2017, 2.76, 10.26
24 08 2017, 4.28, 10.68
25 08 2017, 0.51, 10.18
26 08 2017, 44.18, 14.32
27 08 2017, 0.00, 10.22
28 08 2017, 13.89, 12.18
29 08 2017, 0.49, 13.05
30 08 2017, 0.00, 12.13
31 08 2017, 0.00, 15.27
01 09 2017, 0.00, 18.07
02 09 2017, 0.00, 21.06
03 09 2017, 175.22, 18.22
04 09 2017, 27.79, 13.60
05 09 2017, 13.02, 13.80
06 09 2017, 26.19, 11.98
07 09 2017, 35.00, 16.87
08 09 2017, 0.00, 11.03
09 09 2017, 0.00, 13.29
10 09 2017, 0.00, 20.92
11 09 2017, 0.00, 27.56
12 09 2017, 41.91, 14.71
13 09 2017, 7.50, 9.74
14 09 2017, 53.03, 15.17
15 09 2017, 4.97, 16.45
16 09 2017, 0.00, 5.07
17 09 2017, 0.00, 12.21
18 09 2017, 59.85, 12.97
19 09 2017, 0.00, 13.90
20 09 2017, 0.00, 11.22
21 09 2017, 0.00, 15.06
22 09 2017, 39.28, 20.90
23 09 2017, 49.30, 15.79
24 09 2017, 0.00, 11.09
25 09 2017, 0.00, 10.05
26 09 2017, 0.00, 15.83
27 09 2017, 192.65, 18.85
28 09 2017, 35.90, 13.05
29 09 2017, 45.47, 16.05
30 09 2017, 1.12, 11.39
01 10 2017, 0.00, 11.43
02 10 2017, 0.00, 9.72
04 10 2017, 0.00, 28.44
05 10 2017, 0.00, 8.11
06 10 2017, 0.00, 9.78
07 10 2017, 0.00, 17.91
08 10 2017, 0.00, 22.75
09 10 2017, 0.00, 9.85
10 10 2017, 0.00, 20.51
11 10 2017, 0.68, 10.25
12 10 2017, 16.34, 17.39
13 10 2017, 0.00, 17.13
14 10 2017, 0.00, 14.81
15 10 2017, 0.00, 11.30
16 10 2017, 0.00, 16.21
17 10 2017, 0.00, 22.85
18 10 2017, 0.00, 35.51
19 10 2017, 0.00, 11.34
20 10 2017, 0.00, 8.93
21 10 2017, 0.00, 13.29
22 10 2017, 0.00, 19.18
23 10 2017, 0.00, 16.51
24 10 2017, 0.00, 21.30
25 10 2017, 0.00, 22.61
26 10 2017, 0.00, 11.78
27 10 2017, 0.00, 22.78
28 10 2017, 0.00, 20.10
29 10 2017, 167.09, 15.87
30 10 2017, 0.71, 14.35
31 10 2017, 0.00, 16.03
01 11 2017, 0.00, 17.87
02 11 2017, 0.00, 23.29
04 11 2017, 0.00, 9.09
05 11 2017, 0.27, 15.65
06 11 2017, 0.00, 13.29
07 11 2017, 0.00, 11.62
08 11 2017, 0.00, 7.54
09 11 2017, 0.00, 13.42
10 11 2017, 0.00, 21.42
11 11 2017, 0.00, 24.22
12 11 2017, 0.00, 20.17
13 11 2017, 0.00, 21.12
14 11 2017, 150.32, 38.29
15 11 2017, 12.03, 16.85
16 11 2017, 0.01, 17.60
17 11 2017, 13.37, 23.21
18 11 2017, 0.00, 20.74
19 11 2017, 0.00, 23.49
20 11 2017, 0.00, 24.60
21 11 2017, 0.00, 16.22
22 11 2017, 30.73, 33.23
23 11 2017, 0.00, 30.68
24 11 2017, 0.00, 32.74
25 11 2017, 6.12, 28.55
26 11 2017, 3.66, 12.52
27 11 2017, 0.00, 9.52
28 11 2017, 0.00, 20.38
29 11 2017, 12.95, 33.17
30 11 2017, 0.00, 47.70
02 12 2017, 29.36, 16.94
03 12 2017, 5.35, 16.65
04 12 2017, 0.00, 12.74
05 12 2017, 0.00, 14.41
06 12 2017, 0.00, 15.17
07 12 2017, 3.30, 12.21
08 12 2017, 0.00, 21.04
09 12 2017, 0.00, 15.96
10 12 2017, 0.00, 13.29
11 12 2017, 0.00, 8.32
12 12 2017, 0.00, 12.52
13 12 2017, 0.16, 32.90
14 12 2017, 0.00, 17.27
15 12 2017, 0.00, 15.08
16 12 2017, 0.00, 16.80
17 12 2017, 0.00, 29.97
18 12 2017, 0.00, 39.19
19 12 2017, 9.05, 20.00
20 12 2017, 0.00, 16.35
21 12 2017, 0.00, 15.44
22 12 2017, 0.00, 11.93
23 12 2017, 0.00, 22.99
24 12 2017, 0.00, 11.52
25 12 2017, 0.00, 11.89
26 12 2017, 0.00, 18.43
27 12 2017, 0.00, 39.12
28 12 2017, 0.00, 37.96
29 12 2017, 0.00, 15.22
30 12 2017, 0.00, 16.84
31 12 2017, 0.00, 17.17
